energy,total_charge
0.0026145087820168555,-1.0
0.007019400697117817,-1.0
0.007664939422056704,-1.0
0.011226015418060342,-1.0
0.014431929211013994,-1.0
0.020252062417966957,-1.0
0.020027019827011827,-1.0
0.023522973016042666,-1.0
0.026477184097075224,-1.0
0.02277912435101825,-1.0
0.024566050019984687,-1.0
0.02632235834698804,-1.0
0.030384696839064414,-1.0
0.04172130953998021,-1.0
0.04568312227502247,-1.0
0.045018299867024325,-1.0
0.042925028143145035,-1.0
0.049801734699940425,-1.0
0.057033639468045294,-1.0
0.05989874740907908,-1.0
0.002875796844136857,-1.0
0.007210280712115491,-1.0
0.006779874184076107,-1.0
0.007479111332941101,-1.0
0.010929889788940272,-1.0
0.008753005567996297,-1.0
0.009328161366056522,-1.0
0.013435582716965653,-1.0
0.01687274616006107,-1.0
0.0189622931309259,-1.0
0.02440264749793641,-1.0
0.025871353285083387,-1.0
0.024715648251003582,-1.0
0.024840352333967527,-1.0
0.026794533262091132,-1.0
0.029823565951119235,-1.0
0.030378549593933712,-1.0
0.030741475673039528,-1.0
0.03178385549313134,-1.0
0.034460710671055494,-1.0
0.002873287244938183,-1.0
0.005620334796049065,-1.0
0.006622811606121104,-1.0
0.008790076715058603,-1.0
0.008586241144030282,-1.0
0.008746310664037082,-1.0
0.008180117793017416,-1.0
0.011004530014133707,-1.0
0.011096843719997196,-1.0
0.009585845047922705,-1.0
0.01114705447093911,-1.0
0.008711745844038886,-1.0
0.009566729174139255,-1.0
0.011269706425082404,-1.0
0.019359617431064177,-1.0
0.027486513416079102,-1.0
0.024615588423102963,-1.0
0.022466043963049746,-1.0
0.02892768974311366,-1.0
0.03002653881799233,-1.0
0.0017279917431096692,-1.0
0.00614469406605167,-1.0
0.009020437237040824,-1.0
0.014420039919968984,-1.0
0.015855052595043162,-1.0
0.015038140940987432,-1.0
0.016788187164138435,-1.0
0.014979321761984464,-1.0
0.01899227160402006,-1.0
0.024784100869965183,-1.0
0.02746943955298775,-1.0
0.02995556360497176,-1.0
0.028451426361016274,-1.0
0.03345778512311881,-1.0
0.0310505330230626,-1.0
0.04050895083105388,-1.0
0.03489852649408931,-1.0
0.03667235041302774,-1.0
0.03738382811093288,-1.0
0.03725860342706255,-1.0
0.0012986367401026655,-1.0
0.0024710821080589085,-1.0
0.003439680971041525,-1.0
0.009205030210978292,-1.0
0.011778007230077492,-1.0
0.009771015628984967,-1.0
0.013756109409087003,-1.0
0.01821035966895579,-1.0
0.021565713620930183,-1.0
0.028562171261000913,-1.0
0.02653694374703264,-1.0
0.027135877601949687,-1.0
0.033815307547001794,-1.0
0.0342437642650566,-1.0
0.03228075113293016,-1.0
0.034825974604018484,-1.0
0.03832570831309568,-1.0
0.04082730151912983,-1.0
0.03499119447405974,-1.0
0.03592445329104521,-1.0
0.0026061879939334176,-1.0
0.003922047307014509,-1.0
0.005782738849120506,-1.0
0.00787877200900766,-1.0
0.01012301404603022,-1.0
0.014680935606975252,-1.0
0.016396135370086995,-1.0
0.022520291216096663,-1.0
0.02829038515005777,-1.0
0.026852722289959274,-1.0
0.03454847012199025,-1.0
0.03028857750609859,-1.0
0.03188387414411409,-1.0
0.029343866850922492,-1.0
0.03714492754602361,-1.0
0.038388145555927615,-1.0
0.04665226515294307,-1.0
0.04080483659413403,-1.0
0.03392791427404518,-1.0
0.04162006819410635,-1.0
0.0027569992639655534,-1.0
0.0020554099030505313,-1.0
0.005633074618117462,-1.0
0.009501890664068926,-1.0
0.008876740346067889,-1.0
0.01211080152802424,-1.0
0.01401575348404549,-1.0
0.02527388980797696,-1.0
0.0273678819860379,-1.0
0.03755001518698009,-1.0
0.0400074301639961,-1.0
0.04684542300105932,-1.0
0.057319118219083975,-1.0
0.06629228003407661,-1.0
0.05103945815312727,-1.0
0.05065404226593273,-1.0
0.049784445792965926,-1.0
0.04562601661609733,-1.0
0.05161175416196784,-1.0
0.04786337880409519,-1.0
0.0029228946639250353,-1.0
0.00272421277304602,-1.0
0.004260086986960232,-1.0
